Index,WindCode,Date,Time,FunctionCode,OrderKind,BSFlag,TradePrice,TradeVolume,AskOrder,BidOrder
20716,601318.SH,601318,20180716,103521470,0,0,83,576100,200,1152212,989922
20717,601318.SH,601318,20180716,103521470,0,0,83,576100,100,1152212,993401
20718,601318.SH,601318,20180716,103521470,0,0,83,576100,600,1152212,996233
20719,601318.SH,601318,20180716,103521470,0,0,83,576100,200,1152212,997056
20720,601318.SH,601318,20180716,103521470,0,0,83,576100,200,1152212,1002007
20721,601318.SH,601318,20180716,103521470,0,0,83,576100,100,1152212,1002915
20722,601318.SH,601318,20180716,103521470,0,0,83,576100,200,1152212,1004620
20723,601318.SH,601318,20180716,103521470,0,0,83,576100,2000,1152212,1005758
20724,601318.SH,601318,20180716,103521470,0,0,83,576100,699,1152212,1014430
20725,601318.SH,601318,20180716,103521710,0,0,83,576100,100,1152246,1014430
20726,601318.SH,601318,20180716,103521960,0,0,83,576100,400,1152273,1014430
20727,601318.SH,601318,20180716,103522070,0,0,66,576200,200,1150675,1152286
20728,601318.SH,601318,20180716,103522070,0,0,66,576200,100,1150717,1152286
20729,601318.SH,601318,20180716,103522410,0,0,66,576200,100,1150717,1152330
20730,601318.SH,601318,20180716,103522470,0,0,66,576200,200,1150717,1152343
20731,601318.SH,601318,20180716,103522660,0,0,83,576100,500,1152365,1014430
20732,601318.SH,601318,20180716,103522840,0,0,83,576100,400,1152392,1014430
20733,601318.SH,601318,20180716,103522870,0,0,66,576200,500,1150717,1152397
20734,601318.SH,601318,20180716,103523340,0,0,66,576200,100,1150717,1152452
20735,601318.SH,601318,20180716,103523750,0,0,66,576200,100,1150717,1152502
20736,601318.SH,601318,20180716,103524900,0,0,66,576200,400,1150717,1152643
20737,601318.SH,601318,20180716,103525080,0,0,66,576200,300,1150717,1152661
20738,601318.SH,601318,20180716,103525080,0,0,66,576200,200,1150820,1152661
20739,601318.SH,601318,20180716,103525160,0,0,66,576200,1600,1150820,1152671
20740,601318.SH,601318,20180716,103525160,0,0,66,576200,1400,1150859,1152671
20741,601318.SH,601318,20180716,103525350,0,0,66,576200,100,1150859,1152704
20742,601318.SH,601318,20180716,103525880,0,0,83,576100,100,1152766,1014430
20743,601318.SH,601318,20180716,103526460,0,0,66,576200,100,1150859,1152853
20744,601318.SH,601318,20180716,103526550,0,0,83,576100,13300,1152866,1014430
20745,601318.SH,601318,20180716,103526610,0,0,66,576200,200,1150859,1152877
20746,601318.SH,601318,20180716,103526840,0,0,83,576100,1000,1152909,1014430
20747,601318.SH,601318,20180716,103526980,0,0,83,576100,3501,1152927,1014430
20748,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1016768
20749,601318.SH,601318,20180716,103526980,0,0,83,576100,400,1152927,1019753
20750,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1039218
20751,601318.SH,601318,20180716,103526980,0,0,83,576100,400,1152927,1039806
20752,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1046305
20753,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1053618
20754,601318.SH,601318,20180716,103526980,0,0,83,576100,300,1152927,1059475
20755,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1062957
20756,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1066400
20757,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1067136
20758,601318.SH,601318,20180716,103526980,0,0,83,576100,300,1152927,1068803
20759,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1071281
20760,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1071799
20761,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1074013
20762,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1078378
20763,601318.SH,601318,20180716,103526980,0,0,83,576100,500,1152927,1079396
20764,601318.SH,601318,20180716,103526980,0,0,83,576100,500,1152927,1079757
20765,601318.SH,601318,20180716,103526980,0,0,83,576100,500,1152927,1086384
20766,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1093962
20767,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1094425
20768,601318.SH,601318,20180716,103526980,0,0,83,576100,1000,1152927,1096982
20769,601318.SH,601318,20180716,103526980,0,0,83,576100,2000,1152927,1097516
20770,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1105473
20771,601318.SH,601318,20180716,103526980,0,0,83,576100,800,1152927,1108023
20772,601318.SH,601318,20180716,103526980,0,0,83,576100,500,1152927,1109120
20773,601318.SH,601318,20180716,103526980,0,0,83,576100,1000,1152927,1116180
20774,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1119365
20775,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1120356
20776,601318.SH,601318,20180716,103526980,0,0,83,576100,300,1152927,1120663
20777,601318.SH,601318,20180716,103526980,0,0,83,576100,300,1152927,1121744
20778,601318.SH,601318,20180716,103526980,0,0,83,576100,500,1152927,1123661
20779,601318.SH,601318,20180716,103526980,0,0,83,576100,1000,1152927,1123684
20780,601318.SH,601318,20180716,103526980,0,0,83,576100,500,1152927,1124565
20781,601318.SH,601318,20180716,103526980,0,0,83,576100,300,1152927,1125406
20782,601318.SH,601318,20180716,103526980,0,0,83,576100,500,1152927,1126099
20783,601318.SH,601318,20180716,103526980,0,0,83,576100,300,1152927,1128781
20784,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1130031
20785,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1130353
20786,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1131026
20787,601318.SH,601318,20180716,103526980,0,0,83,576100,300,1152927,1131763
20788,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1131814
20789,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1133777
20790,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1135445
20791,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1137970
20792,601318.SH,601318,20180716,103526980,0,0,83,576100,1000,1152927,1137991
20793,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1138507
20794,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1139097
20795,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1139182
20796,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1140708
20797,601318.SH,601318,20180716,103526980,0,0,83,576100,1000,1152927,1141598
20798,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1141630
20799,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1141686
20800,601318.SH,601318,20180716,103526980,0,0,83,576100,500,1152927,1141897
20801,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1142621
20802,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1142995
20803,601318.SH,601318,20180716,103526980,0,0,83,576100,500,1152927,1143359
20804,601318.SH,601318,20180716,103526980,0,0,83,576100,500,1152927,1146360
20805,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1147581
20806,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1148729
20807,601318.SH,601318,20180716,103526980,0,0,83,576100,3000,1152927,1149139
20808,601318.SH,601318,20180716,103526980,0,0,83,576100,100,1152927,1149206
20809,601318.SH,601318,20180716,103526980,0,0,83,576100,200,1152927,1149647
20810,601318.SH,601318,20180716,103526980,0,0,83,576100,600,1152927,1151554
20811,601318.SH,601318,20180716,103526980,0,0,83,576100,500,1152927,1151830
20812,601318.SH,601318,20180716,103526980,0,0,83,576000,700,1152927,32940
20813,601318.SH,601318,20180716,103526980,0,0,83,576000,100,1152927,38469
20814,601318.SH,601318,20180716,103526980,0,0,83,576000,500,1152927,51006
20815,601318.SH,601318,20180716,103526980,0,0,83,576000,1300,1152927,64207
20816,601318.SH,601318,20180716,103526980,0,0,83,576000,100,1152927,71034
20817,601318.SH,601318,20180716,103526980,0,0,83,576000,500,1152927,72412
20818,601318.SH,601318,20180716,103526980,0,0,83,576000,3599,1152927,88328
20819,601318.SH,601318,20180716,103527040,0,0,66,576200,1800,1150969,1152934
20820,601318.SH,601318,20180716,103527040,0,0,66,576200,1800,1151120,1152934
20821,601318.SH,601318,20180716,103527040,0,0,66,576200,4200,1151133,1152934
20822,601318.SH,601318,20180716,103527910,0,0,83,576100,100,1153051,1152928
20823,601318.SH,601318,20180716,103528050,0,0,66,576100,1000,1153051,1153070
20824,601318.SH,601318,20180716,103528210,0,0,66,576100,100,1153051,1153100
20825,601318.SH,601318,20180716,103528300,0,0,66,576100,100,1153051,1153112
20826,601318.SH,601318,20180716,103529400,0,0,83,576000,1401,1153268,88328
20827,601318.SH,601318,20180716,103529400,0,0,83,576000,600,1153268,104040
20828,601318.SH,601318,20180716,103529400,0,0,83,576000,100,1153268,111379
20829,601318.SH,601318,20180716,103529400,0,0,83,576000,100,1153268,148328
20830,601318.SH,601318,20180716,103529400,0,0,83,576000,400,1153268,186590
20831,601318.SH,601318,20180716,103529400,0,0,83,576000,100,1153268,192461
20832,601318.SH,601318,20180716,103529400,0,0,83,576000,100,1153268,312307
20833,601318.SH,601318,20180716,103529400,0,0,83,576000,499,1153268,464924
20834,601318.SH,601318,20180716,103529730,0,0,66,576100,100,1153051,1153310
20835,601318.SH,601318,20180716,103530280,0,0,83,576000,1,1153383,464924
20836,601318.SH,601318,20180716,103530280,0,0,83,576000,199,1153383,477215
20837,601318.SH,601318,20180716,103530340,0,0,66,576100,700,1153051,1153388
20838,601318.SH,601318,20180716,103530340,0,0,66,576100,1200,1153096,1153388
20839,601318.SH,601318,20180716,103530430,0,0,66,576100,1000,1153096,1153395
20840,601318.SH,601318,20180716,103531250,0,0,66,576100,100,1153096,1153516
20841,601318.SH,601318,20180716,103531550,0,0,66,576100,1000,1153096,1153571
20842,601318.SH,601318,20180716,103531870,0,0,66,576100,100,1153096,1153601
20843,601318.SH,601318,20180716,103532200,0,0,66,576100,3000,1153096,1153656
20844,601318.SH,601318,20180716,103532580,0,0,66,576100,300,1153096,1153701
20845,601318.SH,601318,20180716,103533150,0,0,66,576100,200,1153096,1153785
20846,601318.SH,601318,20180716,103533450,0,0,66,576100,500,1153096,1153818
20847,601318.SH,601318,20180716,103533820,0,0,66,576100,200,1153096,1153867
20848,601318.SH,601318,20180716,103533850,0,0,66,576100,1600,1153096,1153870
20849,601318.SH,601318,20180716,103533900,0,0,66,576100,300,1153096,1153881
20850,601318.SH,601318,20180716,103534500,0,0,66,576100,400,1153096,1153952
20851,601318.SH,601318,20180716,103534580,0,0,83,576000,1,1153966,477215
20852,601318.SH,601318,20180716,103534580,0,0,83,576000,300,1153966,505350
20853,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,547492
20854,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,578246
20855,601318.SH,601318,20180716,103534580,0,0,83,576000,300,1153966,587267
20856,601318.SH,601318,20180716,103534580,0,0,83,576000,800,1153966,588991
20857,601318.SH,601318,20180716,103534580,0,0,83,576000,700,1153966,594043
20858,601318.SH,601318,20180716,103534580,0,0,83,576000,200,1153966,594288
20859,601318.SH,601318,20180716,103534580,0,0,83,576000,200,1153966,606667
20860,601318.SH,601318,20180716,103534580,0,0,83,576000,500,1153966,606918
20861,601318.SH,601318,20180716,103534580,0,0,83,576000,400,1153966,623848
20862,601318.SH,601318,20180716,103534580,0,0,83,576000,200,1153966,641742
20863,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,650529
20864,601318.SH,601318,20180716,103534580,0,0,83,576000,600,1153966,696991
20865,601318.SH,601318,20180716,103534580,0,0,83,576000,700,1153966,726842
20866,601318.SH,601318,20180716,103534580,0,0,83,576000,500,1153966,730960
20867,601318.SH,601318,20180716,103534580,0,0,83,576000,200,1153966,732096
20868,601318.SH,601318,20180716,103534580,0,0,83,576000,600,1153966,734133
20869,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,735232
20870,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,742699
20871,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,747956
20872,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,764568
20873,601318.SH,601318,20180716,103534580,0,0,83,576000,200,1153966,770675
20874,601318.SH,601318,20180716,103534580,0,0,83,576000,500,1153966,774290
20875,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,777019
20876,601318.SH,601318,20180716,103534580,0,0,83,576000,800,1153966,783166
20877,601318.SH,601318,20180716,103534580,0,0,83,576000,200,1153966,784048
20878,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,786567
20879,601318.SH,601318,20180716,103534580,0,0,83,576000,200,1153966,786720
20880,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,789142
20881,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,789242
20882,601318.SH,601318,20180716,103534580,0,0,83,576000,1000,1153966,789678
20883,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,789744
20884,601318.SH,601318,20180716,103534580,0,0,83,576000,200,1153966,789867
20885,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,792542
20886,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,792930
20887,601318.SH,601318,20180716,103534580,0,0,83,576000,200,1153966,792988
20888,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,794995
20889,601318.SH,601318,20180716,103534580,0,0,83,576000,1000,1153966,795092
20890,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,795206
20891,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,795592
20892,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,795885
20893,601318.SH,601318,20180716,103534580,0,0,83,576000,200,1153966,801575
20894,601318.SH,601318,20180716,103534580,0,0,83,576000,500,1153966,802997
20895,601318.SH,601318,20180716,103534580,0,0,83,576000,1000,1153966,803483
20896,601318.SH,601318,20180716,103534580,0,0,83,576000,500,1153966,806915
20897,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,807230
20898,601318.SH,601318,20180716,103534580,0,0,83,576000,100,1153966,807446
20899,601318.SH,601318,20180716,103534580,0,0,83,576000,5000,1153966,811393
20900,601318.SH,601318,20180716,103534580,0,0,83,576000,200,1153966,817797
20901,601318.SH,601318,20180716,103534580,0,0,83,576000,99,1153966,817928
20902,601318.SH,601318,20180716,103535030,0,0,83,576000,1,1154023,817928
20903,601318.SH,601318,20180716,103535030,0,0,83,576000,100,1154023,819347
20904,601318.SH,601318,20180716,103535030,0,0,83,576000,100,1154023,826667
20905,601318.SH,601318,20180716,103535030,0,0,83,576000,100,1154023,830068
20906,601318.SH,601318,20180716,103535030,0,0,83,576000,200,1154023,833893
20907,601318.SH,601318,20180716,103535030,0,0,83,576000,100,1154023,834434
20908,601318.SH,601318,20180716,103535030,0,0,83,576000,500,1154023,834808
20909,601318.SH,601318,20180716,103535030,0,0,83,576000,199,1154023,839076
20910,601318.SH,601318,20180716,103535170,0,0,66,576100,500,1153096,1154040
20911,601318.SH,601318,20180716,103535590,0,0,66,576100,500,1153096,1154094
20912,601318.SH,601318,20180716,103535590,0,0,83,576000,1,1154096,839076
20913,601318.SH,601318,20180716,103535590,0,0,83,576000,100,1154096,839799
20914,601318.SH,601318,20180716,103535590,0,0,83,576000,800,1154096,840740
20915,601318.SH,601318,20180716,103535590,0,0,83,576000,500,1154096,843374
20916,601318.SH,601318,20180716,103535590,0,0,83,576000,100,1154096,849949
20917,601318.SH,601318,20180716,103535590,0,0,83,576000,100,1154096,850755
20918,601318.SH,601318,20180716,103535590,0,0,83,576000,200,1154096,857231
20919,601318.SH,601318,20180716,103535590,0,0,83,576000,200,1154096,858777
20920,601318.SH,601318,20180716,103535590,0,0,83,576000,100,1154096,865052
20921,601318.SH,601318,20180716,103535590,0,0,83,576000,1000,1154096,868190
20922,601318.SH,601318,20180716,103535590,0,0,83,576000,200,1154096,868475
20923,601318.SH,601318,20180716,103535590,0,0,83,576000,500,1154096,873824
20924,601318.SH,601318,20180716,103535590,0,0,83,576000,299,1154096,874635
20925,601318.SH,601318,20180716,103536700,0,0,83,576000,100,1154266,874635
20926,601318.SH,601318,20180716,103537010,0,0,66,576100,100,1153096,1154328
20927,601318.SH,601318,20180716,103537120,0,0,83,576000,601,1154352,874635
20928,601318.SH,601318,20180716,103537120,0,0,83,576000,100,1154352,876992
20929,601318.SH,601318,20180716,103537120,0,0,83,576000,100,1154352,878021
20930,601318.SH,601318,20180716,103537120,0,0,83,576000,500,1154352,880057
20931,601318.SH,601318,20180716,103537120,0,0,83,576000,200,1154352,886555
20932,601318.SH,601318,20180716,103537120,0,0,83,576000,1000,1154352,888649
20933,601318.SH,601318,20180716,103537120,0,0,83,576000,300,1154352,889387
20934,601318.SH,601318,20180716,103537120,0,0,83,576000,400,1154352,894906
20935,601318.SH,601318,20180716,103537120,0,0,83,576000,799,1154352,897865
20936,601318.SH,601318,20180716,103537780,0,0,66,576100,100,1153096,1154478
20937,601318.SH,601318,20180716,103538330,0,0,83,576000,201,1154560,897865
20938,601318.SH,601318,20180716,103538330,0,0,83,576000,1000,1154560,899804
20939,601318.SH,601318,20180716,103538330,0,0,83,576000,100,1154560,900865
20940,601318.SH,601318,20180716,103538330,0,0,83,576000,100,1154560,903727
20941,601318.SH,601318,20180716,103538330,0,0,83,576000,100,1154560,904259
20942,601318.SH,601318,20180716,103538330,0,0,83,576000,300,1154560,907808
20943,601318.SH,601318,20180716,103538330,0,0,83,576000,200,1154560,911851
20944,601318.SH,601318,20180716,103538330,0,0,83,576000,100,1154560,913503
20945,601318.SH,601318,20180716,103538330,0,0,83,576000,200,1154560,914154
20946,601318.SH,601318,20180716,103538330,0,0,83,576000,500,1154560,915949
20947,601318.SH,601318,20180716,103538330,0,0,83,576000,4800,1154560,916424
20948,601318.SH,601318,20180716,103538330,0,0,83,576000,300,1154560,916477
20949,601318.SH,601318,20180716,103538330,0,0,83,576000,100,1154560,917114
20950,601318.SH,601318,20180716,103538330,0,0,83,576000,100,1154560,917350
20951,601318.SH,601318,20180716,103538330,0,0,83,576000,100,1154560,917655
20952,601318.SH,601318,20180716,103538330,0,0,83,576000,100,1154560,918480
20953,601318.SH,601318,20180716,103538330,0,0,83,576000,800,1154560,919533
20954,601318.SH,601318,20180716,103538330,0,0,83,576000,100,1154560,922543
20955,601318.SH,601318,20180716,103538330,0,0,83,576000,100,1154560,929125
20956,601318.SH,601318,20180716,103538330,0,0,83,576000,300,1154560,930771
20957,601318.SH,601318,20180716,103538330,0,0,83,576000,200,1154560,933007
20958,601318.SH,601318,20180716,103538330,0,0,83,576000,300,1154560,933135
20959,601318.SH,601318,20180716,103538330,0,0,83,576000,200,1154560,933628
20960,601318.SH,601318,20180716,103538330,0,0,83,576000,3000,1154560,935766
20961,601318.SH,601318,20180716,103538330,0,0,83,576000,100,1154560,935790
20962,601318.SH,601318,20180716,103538330,0,0,83,576000,100,1154560,944528
20963,601318.SH,601318,20180716,103538330,0,0,83,576000,200,1154560,945213
20964,601318.SH,601318,20180716,103538330,0,0,83,576000,99,1154560,946551
20965,601318.SH,601318,20180716,103538550,0,0,66,576100,400,1153096,1154601
20966,601318.SH,601318,20180716,103539030,0,0,83,576000,1,1154671,946551
20967,601318.SH,601318,20180716,103539030,0,0,83,576000,100,1154671,948363
20968,601318.SH,601318,20180716,103539030,0,0,83,576000,500,1154671,951127
20969,601318.SH,601318,20180716,103539030,0,0,83,576000,100,1154671,952713
20970,601318.SH,601318,20180716,103539030,0,0,83,576000,100,1154671,952809
20971,601318.SH,601318,20180716,103539030,0,0,83,576000,500,1154671,953197
20972,601318.SH,601318,20180716,103539030,0,0,83,576000,100,1154671,958405
20973,601318.SH,601318,20180716,103539030,0,0,83,576000,100,1154671,962680
20974,601318.SH,601318,20180716,103539030,0,0,83,576000,100,1154671,965563
20975,601318.SH,601318,20180716,103539030,0,0,83,576000,300,1154671,969270
20976,601318.SH,601318,20180716,103539030,0,0,83,576000,1000,1154671,975379
20977,601318.SH,601318,20180716,103539030,0,0,83,576000,200,1154671,982589
20978,601318.SH,601318,20180716,103539030,0,0,83,576000,800,1154671,987309
20979,601318.SH,601318,20180716,103539030,0,0,83,576000,1000,1154671,988942
20980,601318.SH,601318,20180716,103539030,0,0,83,576000,500,1154671,990540
20981,601318.SH,601318,20180716,103539030,0,0,83,576000,1000,1154671,993065
20982,601318.SH,601318,20180716,103539030,0,0,83,576000,500,1154671,993752
20983,601318.SH,601318,20180716,103539030,0,0,83,576000,100,1154671,995397
20984,601318.SH,601318,20180716,103539030,0,0,83,576000,800,1154671,995838
20985,601318.SH,601318,20180716,103539030,0,0,83,576000,200,1154671,995912
20986,601318.SH,601318,20180716,103539030,0,0,83,576000,200,1154671,997520
20987,601318.SH,601318,20180716,103539030,0,0,83,576000,100,1154671,998556
20988,601318.SH,601318,20180716,103539030,0,0,83,576000,400,1154671,999315
20989,601318.SH,601318,20180716,103539030,0,0,83,576000,100,1154671,1000860
20990,601318.SH,601318,20180716,103539030,0,0,83,576000,200,1154671,1001256
20991,601318.SH,601318,20180716,103539030,0,0,83,576000,100,1154671,1001897
20992,601318.SH,601318,20180716,103539030,0,0,83,576000,100,1154671,1002418
20993,601318.SH,601318,20180716,103539030,0,0,83,576000,100,1154671,1002456
20994,601318.SH,601318,20180716,103539030,0,0,83,576000,699,1154671,1002702
20995,601318.SH,601318,20180716,103539460,0,0,83,576000,301,1154728,1002702
20996,601318.SH,601318,20180716,103539460,0,0,83,576000,200,1154728,1004189
20997,601318.SH,601318,20180716,103539460,0,0,83,576000,500,1154728,1007710
20998,601318.SH,601318,20180716,103539460,0,0,83,576000,100,1154728,1009511
20999,601318.SH,601318,20180716,103539460,0,0,83,576000,100,1154728,1009651
21000,601318.SH,601318,20180716,103539460,0,0,83,576000,800,1154728,1011228
21001,601318.SH,601318,20180716,103539460,0,0,83,576000,200,1154728,1011440
21002,601318.SH,601318,20180716,103539460,0,0,83,576000,100,1154728,1012627
21003,601318.SH,601318,20180716,103539460,0,0,83,576000,100,1154728,1013745
21004,601318.SH,601318,20180716,103539460,0,0,83,576000,200,1154728,1017045
21005,601318.SH,601318,20180716,103539460,0,0,83,576000,399,1154728,1017304
21006,601318.SH,601318,20180716,103539920,0,0,83,576000,201,1154793,1017304
21007,601318.SH,601318,20180716,103539920,0,0,83,576000,500,1154793,1018306
21008,601318.SH,601318,20180716,103539920,0,0,83,576000,100,1154793,1018362
21009,601318.SH,601318,20180716,103539920,0,0,83,576000,100,1154793,1020199
21010,601318.SH,601318,20180716,103539920,0,0,83,576000,100,1154793,1020674
21011,601318.SH,601318,20180716,103539920,0,0,83,576000,2000,1154793,1021553
21012,601318.SH,601318,20180716,103539920,0,0,83,576000,100,1154793,1022415
21013,601318.SH,601318,20180716,103539920,0,0,83,576000,300,1154793,1022537
21014,601318.SH,601318,20180716,103539920,0,0,83,576000,500,1154793,1024590
21015,601318.SH,601318,20180716,103539920,0,0,83,576000,100,1154793,1027010
21016,601318.SH,601318,20180716,103539920,0,0,83,576000,600,1154793,1029671
21017,601318.SH,601318,20180716,103539920,0,0,83,576000,100,1154793,1029745
21018,601318.SH,601318,20180716,103539920,0,0,83,576000,100,1154793,1034289
21019,601318.SH,601318,20180716,103539920,0,0,83,576000,100,1154793,1035361
21020,601318.SH,601318,20180716,103539920,0,0,83,576000,299,1154793,1037964
21021,601318.SH,601318,20180716,103540060,0,0,83,576000,300,1154818,1037964
21022,601318.SH,601318,20180716,103540220,0,0,66,576100,1000,1153096,1154843
21023,601318.SH,601318,20180716,103540270,0,0,83,576000,200,1154845,1037964
21024,601318.SH,601318,20180716,103540920,0,0,83,576000,201,1154913,1037964
21025,601318.SH,601318,20180716,103540920,0,0,83,576000,100,1154913,1040060
21026,601318.SH,601318,20180716,103540920,0,0,83,576000,300,1154913,1043475
21027,601318.SH,601318,20180716,103540920,0,0,83,576000,100,1154913,1044528
21028,601318.SH,601318,20180716,103540920,0,0,83,576000,400,1154913,1044814
21029,601318.SH,601318,20180716,103540920,0,0,83,576000,900,1154913,1044994
21030,601318.SH,601318,20180716,103540920,0,0,83,576000,5000,1154913,1045249
21031,601318.SH,601318,20180716,103540920,0,0,83,576000,1000,1154913,1045354
21032,601318.SH,601318,20180716,103540920,0,0,83,576000,200,1154913,1050265
21033,601318.SH,601318,20180716,103540920,0,0,83,576000,900,1154913,1053531
21034,601318.SH,601318,20180716,103540920,0,0,83,576000,400,1154913,1059038
21035,601318.SH,601318,20180716,103540920,0,0,83,576000,100,1154913,1059214
21036,601318.SH,601318,20180716,103540920,0,0,83,576000,1000,1154913,1060115
21037,601318.SH,601318,20180716,103540920,0,0,83,576000,100,1154913,1060570
21038,601318.SH,601318,20180716,103540920,0,0,83,576000,399,1154913,1063715
21039,601318.SH,601318,20180716,103541000,0,0,83,576000,101,1154926,1063715
21040,601318.SH,601318,20180716,103541000,0,0,83,576000,300,1154926,1064736
21041,601318.SH,601318,20180716,103541000,0,0,83,576000,100,1154926,1064886
21042,601318.SH,601318,20180716,103541000,0,0,83,576000,100,1154926,1070877
21043,601318.SH,601318,20180716,103541000,0,0,83,576000,200,1154926,1074518
21044,601318.SH,601318,20180716,103541000,0,0,83,576000,200,1154926,1075463
21045,601318.SH,601318,20180716,103541000,0,0,83,576000,200,1154926,1076125
21046,601318.SH,601318,20180716,103541000,0,0,83,576000,300,1154926,1077936
21047,601318.SH,601318,20180716,103541000,0,0,83,576000,200,1154926,1078839
21048,601318.SH,601318,20180716,103541000,0,0,83,576000,800,1154926,1080026
21049,601318.SH,601318,20180716,103541000,0,0,83,576000,1000,1154926,1083074
21050,601318.SH,601318,20180716,103541000,0,0,83,576000,100,1154926,1084926
21051,601318.SH,601318,20180716,103541000,0,0,83,576000,100,1154926,1085532
21052,601318.SH,601318,20180716,103541000,0,0,83,576000,100,1154926,1088665
21053,601318.SH,601318,20180716,103541000,0,0,83,576000,100,1154926,1090539
21054,601318.SH,601318,20180716,103541000,0,0,83,576000,200,1154926,1092324
21055,601318.SH,601318,20180716,103541000,0,0,83,576000,100,1154926,1093045
21056,601318.SH,601318,20180716,103541000,0,0,83,576000,300,1154926,1093174
21057,601318.SH,601318,20180716,103541000,0,0,83,576000,100,1154926,1093583
21058,601318.SH,601318,20180716,103541000,0,0,83,576000,200,1154926,1095741
21059,601318.SH,601318,20180716,103541000,0,0,83,576000,199,1154926,1095742
21060,601318.SH,601318,20180716,103541110,0,0,66,576100,200,1153096,1154947
21061,601318.SH,601318,20180716,103541430,0,0,83,576000,301,1154988,1095742
21062,601318.SH,601318,20180716,103541430,0,0,83,576000,500,1154988,1096734
21063,601318.SH,601318,20180716,103541430,0,0,83,576000,100,1154988,1096763
21064,601318.SH,601318,20180716,103541430,0,0,83,576000,500,1154988,1096821
21065,601318.SH,601318,20180716,103541430,0,0,83,576000,100,1154988,1097763
21066,601318.SH,601318,20180716,103541430,0,0,83,576000,2000,1154988,1098131
21067,601318.SH,601318,20180716,103541430,0,0,83,576000,100,1154988,1098140
21068,601318.SH,601318,20180716,103541430,0,0,83,576000,200,1154988,1099008
21069,601318.SH,601318,20180716,103541430,0,0,83,576000,100,1154988,1099484
21070,601318.SH,601318,20180716,103541430,0,0,83,576000,1000,1154988,1099816
21071,601318.SH,601318,20180716,103541430,0,0,83,576000,200,1154988,1100147
21072,601318.SH,601318,20180716,103541430,0,0,83,576000,99,1154988,1100447
21073,601318.SH,601318,20180716,103541510,0,0,83,576000,101,1155003,1100447
21074,601318.SH,601318,20180716,103541510,0,0,83,576000,100,1155003,1101205
21075,601318.SH,601318,20180716,103541510,0,0,83,576000,500,1155003,1102680
